k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
9,11,1000,1000,991,718,253,85,28,10,6,3,3,3,3,0,0,0,5,399,682,840,877,901,903,905,906,906
9,12,1000,1000,977,720,253,86,31,11,7,4,4,4,4,0,0,0,17,386,692,813,861,886,893,899,899,899
9,13,1000,1000,988,717,277,96,37,11,2,2,2,2,2,0,0,0,17,378,705,813,864,893,901,903,903,903
9,14,1000,1000,988,747,244,91,31,8,4,4,4,4,4,0,0,0,3,380,657,783,839,857,863,863,863,863
9,15,1000,1000,989,687,270,92,22,11,4,2,2,2,2,0,0,0,13,397,623,757,807,820,834,835,835,835
9,16,1000,1000,986,711,266,97,27,7,3,3,3,3,3,0,0,0,17,378,672,787,839,863,872,872,872,872
9,17,1000,1000,992,715,265,109,41,12,7,5,5,5,5,0,0,0,12,391,677,804,876,906,913,913,913,913
9,18,1000,1000,989,712,254,95,25,5,2,1,1,1,1,0,0,0,14,401,715,848,895,911,919,919,919,919
9,19,1000,1000,989,741,256,75,30,9,6,5,5,5,5,0,0,0,9,375,731,855,889,901,907,909,909,909
9,20,1000,1000,981,716,252,81,31,13,5,4,4,4,4,0,0,0,14,402,724,823,870,896,900,901,901,901
9,21,1000,1000,987,732,270,92,27,9,4,3,3,3,3,0,0,0,18,360,725,852,887,889,894,894,894,894
9,22,1000,1000,991,731,254,92,33,10,3,1,1,1,1,0,0,0,10,407,709,828,886,911,918,918,918,918
9,23,1000,1000,986,728,274,85,27,8,6,4,4,4,4,0,0,0,15,406,696,841,885,908,918,918,918,918
9,24,1000,1000,987,693,254,87,30,11,4,3,3,3,3,0,0,0,16,450,738,847,895,917,918,921,921,921
9,25,1000,1000,992,769,276,83,22,6,3,3,3,3,3,0,0,0,4,387,687,825,868,884,888,889,889,889
9,26,1000,1000,992,693,243,76,23,10,4,2,2,2,2,0,0,0,13,458,749,868,897,915,923,923,923,923
9,27,1000,1000,988,744,274,91,31,11,5,5,5,5,5,0,0,0,8,363,685,787,844,879,880,880,880,880
9,28,1000,1000,992,691,245,82,29,11,6,5,5,5,5,0,0,0,8,377,693,802,864,876,877,877,877,877
9,29,1000,1000,985,727,251,82,29,12,7,5,5,5,5,0,0,0,7,358,692,825,860,882,889,889,889,889
10,0,1000,1000,988,743,273,92,33,11,2,2,2,2,2,0,0,0,11,385,644,769,831,858,864,864,864,864
10,1,1000,1000,991,685,264,91,32,8,3,2,2,2,2,0,0,0,18,405,644,789,847,881,882,884,884,884
10,2,1000,1000,990,727,249,88,28,8,1,1,1,1,1,0,0,0,12,357,653,759,805,821,829,831,831,831
10,3,1000,1000,991,741,279,102,36,10,5,4,4,4,4,0,0,0,7,353,628,746,807,830,840,839,839,839
10,4,1000,999,993,751,285,89,30,11,5,5,4,4,4,0,0,0,12,337,623,732,788,814,820,824,824,824
10,5,1000,1000,984,738,282,88,26,7,5,4,4,4,4,0,0,0,6,316,594,729,800,821,824,824,825,825
10,6,1000,1000,995,740,273,95,26,13,8,4,4,4,4,0,0,0,12,328,650,758,800,820,822,826,826,826
10,7,1000,1000,991,740,245,76,27,13,4,2,2,2,2,0,0,0,9,380,658,742,798,811,820,823,823,823
10,8,1000,1000,985,713,275,78,30,8,3,3,3,3,3,0,0,0,9,333,632,739,782,810,814,815,815,815
10,9,1000,1000,989,733,259,83,27,9,5,4,4,4,4,0,0,0,11,340,607,727,782,807,811,812,812,812
10,10,1000,1000,991,750,261,85,36,8,4,4,4,4,4,0,0,0,7,350,615,731,774,806,807,808,808,808
10,11,1000,1000,991,718,249,84,27,10,6,3,3,3,3,0,0,0,5,374,627,753,785,806,809,811,812,812
10,12,1000,1000,977,720,251,85,30,10,6,3,3,3,3,0,0,0,17,369,657,767,815,841,850,857,857,857
10,13,1000,1000,988,717,276,96,35,11,2,2,2,2,2,0,0,0,17,350,655,758,812,843,852,852,852,852
10,14,1000,1000,988,747,243,90,31,8,4,4,4,4,4,0,0,0,3,360,635,747,807,823,831,831,831,831
10,15,1000,1000,989,687,267,92,22,11,4,2,2,2,2,0,0,0,13,380,569,700,750,762,775,779,779,779
10,16,1000,1000,986,711,265,95,25,7,3,3,3,3,3,0,0,0,17,360,631,742,795,820,831,831,831,831
10,17,1000,1000,992,715,264,108,40,11,5,3,3,3,3,0,0,0,12,355,624,739,812,841,848,849,849,849
10,18,1000,1000,989,712,254,95,25,5,2,1,1,1,1,0,0,0,14,382,669,795,840,857,862,862,862,862
10,19,1000,1000,989,741,256,75,30,9,5,4,4,4,4,0,0,0,9,333,663,772,806,821,826,829,829,829
10,20,1000,1000,981,716,251,80,30,13,4,3,3,3,3,0,0,0,13,378,661,762,810,840,844,845,845,845
10,21,1000,1000,987,732,270,92,27,8,3,2,2,2,2,0,0,0,18,326,663,789,824,833,838,838,838,838
10,22,1000,1000,991,731,253,89,32,10,3,1,1,1,1,0,0,0,10,389,641,749,812,838,845,845,845,845
10,23,1000,1000,986,728,270,82,24,6,4,2,2,2,2,0,0,0,15,387,673,814,856,878,889,890,890,890
10,24,1000,1000,987,693,254,86,28,9,2,1,1,1,1,0,0,0,16,435,684,786,840,861,863,867,868,868
10,25,1000,1000,992,769,275,79,21,6,3,3,3,3,3,0,0,0,4,358,636,778,813,830,834,835,835,835
10,26,1000,1000,992,693,241,75,23,10,4,2,2,2,2,0,0,0,13,425,676,793,823,843,851,851,851,851
10,27,1000,1000,988,744,273,91,30,11,5,5,5,5,5,0,0,0,8,333,625,727,785,819,820,820,820,820
10,28,1000,1000,992,691,245,82,27,10,4,3,3,3,3,0,0,0,8,353,633,751,812,823,824,824,824,824
10,29,1000,1000,985,727,251,82,28,11,6,4,4,4,4,0,0,0,7,347,637,753,786,810,818,818,818,818
11,0,1000,1000,988,743,272,92,33,11,2,2,2,2,2,0,0,0,11,356,551,665,725,750,759,759,759,759
11,1,1000,1000,991,685,264,89,32,8,3,2,2,2,2,0,0,0,18,362,568,708,762,795,797,800,800,800
11,2,1000,1000,990,727,249,87,28,8,1,1,1,1,1,0,0,0,12,330,586,690,741,760,768,770,770,770
11,3,1000,1000,991,741,278,102,36,10,5,4,4,4,4,0,0,0,7,331,568,677,733,753,762,761,761,761
11,4,1000,999,993,751,281,88,28,10,4,4,3,3,3,0,0,0,12,315,569,672,729,759,767,771,770,770
11,5,1000,1000,984,738,281,87,26,7,4,3,3,3,3,0,0,0,6,289,534,660,726,741,748,748,749,749
11,6,1000,1000,995,740,272,93,25,11,7,3,3,3,3,0,0,0,12,309,593,697,741,763,767,769,769,769
11,7,1000,1000,991,740,243,75,25,12,3,1,1,1,1,0,0,0,9,351,585,660,711,727,736,739,739,739
11,8,1000,1000,985,713,274,77,30,7,2,2,2,2,2,0,0,0,9,312,578,672,715,745,749,750,750,750
11,9,1000,1000,989,733,258,83,27,9,4,3,3,3,3,0,0,0,11,323,540,656,710,731,736,737,737,737
11,10,1000,1000,991,750,261,84,34,8,4,4,4,4,4,0,0,0,7,341,537,627,669,699,699,699,699,699
11,11,1000,1000,991,718,247,84,26,9,5,2,2,2,2,0,0,0,5,359,572,687,717,737,741,743,745,745
11,12,1000,1000,977,720,251,83,29,9,5,2,2,2,2,0,0,0,17,347,587,692,741,764,772,780,780,780
11,13,1000,1000,988,717,275,95,35,11,2,2,2,2,2,0,0,0,17,312,582,677,729,758,769,770,770,770
11,14,1000,1000,988,747,241,89,29,7,3,3,3,3,3,0,0,0,3,339,571,670,738,753,761,761,761,761
11,15,1000,1000,989,687,265,91,22,11,4,2,2,2,2,0,0,0,13,354,490,621,670,681,692,698,698,698
11,16,1000,1000,986,711,263,95,24,6,2,2,2,2,2,0,0,0,17,334,561,667,712,741,750,750,750,750
11,17,1000,1000,992,715,264,106,39,11,5,3,3,3,3,0,0,0,12,334,546,651,726,755,762,763,763,763
11,18,1000,1000,989,712,254,95,24,5,2,1,1,1,1,0,0,0,14,349,592,713,758,774,781,781,781,781
11,19,1000,1000,989,741,256,75,30,8,4,3,3,3,3,0,0,0,9,316,587,678,710,724,730,733,733,733
11,20,1000,1000,981,716,249,78,30,13,4,3,3,3,3,0,0,0,13,347,591,683,725,756,760,762,762,762
11,21,1000,1000,987,732,269,89,27,8,3,1,1,1,1,0,0,0,18,303,568,691,728,738,746,746,746,746
11,22,1000,1000,991,731,253,89,32,10,3,1,1,1,1,0,0,0,10,378,582,669,726,755,763,763,763,763
11,23,1000,1000,986,728,270,80,23,5,3,1,1,1,1,0,0,0,15,351,586,713,748,770,782,781,781,781
11,24,1000,1000,987,693,253,86,28,9,2,1,1,1,1,0,0,0,16,399,592,690,743,766,771,776,778,778
11,25,1000,1000,992,769,273,79,21,6,3,3,3,3,3,0,0,0,4,344,589,716,754,773,776,777,777,777
11,26,1000,1000,992,693,240,71,23,10,4,2,2,2,2,0,0,0,13,406,603,708,742,763,766,766,766,766
11,27,1000,1000,988,744,270,91,29,11,5,5,5,5,5,0,0,0,8,321,573,658,719,752,751,751,751,751
11,28,1000,1000,992,691,244,82,26,8,4,3,3,3,3,0,0,0,8,328,569,668,724,741,741,741,741,741
11,29,1000,1000,985,727,248,80,28,11,6,4,4,4,4,0,0,0,7,325,577,684,713,735,745,746,746,746
12,0,1000,1000,988,743,272,91,33,11,2,2,2,2,2,0,0,0,11,336,470,569,619,645,653,652,652,652
12,1,1000,1000,991,685,264,88,31,8,2,1,1,1,1,0,0,0,18,337,508,643,694,724,729,732,732,732
12,2,1000,1000,990,727,248,87,28,8,1,1,1,1,1,0,0,0,12,301,521,604,653,669,679,682,682,682
12,3,1000,1000,991,741,277,100,36,10,5,4,4,4,4,0,0,0,7,302,475,573,627,649,657,656,656,656
12,4,1000,999,993,751,280,88,28,10,4,4,3,3,3,0,0,0,12,280,510,606,662,691,700,704,702,702
12,5,1000,1000,984,738,280,86,25,5,3,2,2,2,2,0,0,0,6,261,477,594,653,667,674,674,675,675
12,6,1000,1000,995,740,270,93,25,10,6,3,3,3,3,0,0,0,12,281,517,608,650,675,679,680,680,680
12,7,1000,1000,991,740,241,75,23,11,2,1,1,1,1,0,0,0,9,330,519,583,629,645,655,659,659,659
12,8,1000,1000,985,713,272,77,29,7,2,2,2,2,2,0,0,0,9,292,497,581,622,656,662,664,664,664
12,9,1000,1000,989,733,258,82,26,9,4,3,3,3,3,0,0,0,11,294,460,570,621,644,649,650,650,650
12,10,1000,1000,991,750,261,83,34,8,4,4,4,4,4,0,0,0,7,318,475,561,609,637,636,636,636,636
12,11,1000,1000,991,718,247,84,26,9,5,2,2,2,2,0,0,0,5,329,505,614,644,662,666,668,670,670
12,12,1000,1000,977,720,251,83,29,9,5,2,2,2,2,0,0,0,17,322,514,610,653,673,684,693,693,693
12,13,1000,1000,988,717,274,92,34,10,1,1,1,1,1,0,0,0,17,289,521,602,651,681,694,695,695,695
12,14,1000,1000,988,747,241,89,28,7,3,3,3,3,3,0,0,0,3,308,486,575,639,651,660,660,660,660
12,15,1000,1000,989,687,264,91,22,11,4,2,2,2,2,0,0,0,13,318,424,531,581,592,602,609,609,609
12,16,1000,1000,986,711,261,95,23,5,1,1,1,1,1,0,0,0,17,311,514,620,669,699,710,710,710,710
12,17,1000,1000,992,715,264,105,38,10,4,2,2,2,2,0,0,0,12,314,496,584,651,679,687,687,687,687
12,18,1000,1000,989,712,253,94,24,5,2,1,1,1,1,0,0,0,14,331,527,630,671,686,692,692,692,692
12,19,1000,1000,989,741,255,75,30,8,4,3,3,3,3,0,0,0,9,295,528,610,643,663,669,671,671,671
12,20,1000,1000,981,716,249,78,30,13,4,3,3,3,3,0,0,0,13,318,498,578,615,644,648,650,650,650
12,21,1000,1000,987,732,269,89,26,8,1,1,1,1,1,0,0,0,18,279,500,609,642,654,665,665,665,665
12,22,1000,1000,991,731,253,89,31,8,3,1,1,1,1,0,0,0,10,359,518,589,649,681,689,689,689,689
12,23,1000,1000,986,728,268,80,22,5,3,1,1,1,1,0,0,0,15,323,521,631,663,685,696,696,696,696
12,24,1000,1000,987,693,251,85,28,9,2,1,1,1,1,0,0,0,16,361,528,615,662,683,687,691,693,693
12,25,1000,1000,992,769,273,78,21,6,3,3,3,3,3,0,0,0,4,321,534,638,668,684,688,689,689,689
12,26,1000,1000,992,693,240,70,23,10,4,2,2,2,2,0,0,0,13,367,533,628,658,681,684,684,684,684
12,27,1000,1000,988,744,270,91,29,11,5,5,5,5,5,0,0,0,8,298,511,587,651,678,678,678,678,678
12,28,1000,1000,992,690,244,82,25,6,2,1,1,1,1,0,0,0,8,310,496,582,633,645,646,646,646,646
12,29,1000,1000,985,727,246,80,27,10,5,3,3,3,3,0,0,0,7,295,490,585,616,636,645,646,646,646
13,0,1000,1000,988,743,271,91,32,11,2,2,2,2,2,0,0,0,11,305,393,491,538,565,574,574,574,574
13,1,1000,1000,991,685,264,87,31,8,2,1,1,1,1,0,0,0,18,306,452,568,618,647,654,656,656,656
13,2,1000,1000,990,727,247,86,28,8,1,1,1,1,1,0,0,0,12,278,437,511,555,572,582,585,585,585
13,3,1000,1000,991,741,276,100,36,10,5,4,4,4,4,0,0,0,7,271,393,474,523,551,558,556,556,556
13,4,1000,999,993,751,279,87,28,10,4,4,3,3,3,0,0,0,12,255,453,535,590,619,627,630,629,629
13,5,1000,1000,984,738,280,86,23,5,3,2,2,2,2,0,0,0,6,238,426,526,578,588,600,600,601,601
13,6,1000,1000,995,740,269,93,24,9,5,1,1,1,1,0,0,0,12,259,434,503,548,572,576,577,577,577
13,7,1000,1000,991,740,241,75,23,11,2,1,1,1,1,0,0,0,9,297,435,490,535,550,559,563,563,563
13,8,1000,1000,985,713,271,77,29,7,2,2,2,2,2,0,0,0,9,265,432,502,544,575,579,580,580,580
13,9,1000,1000,989,733,258,82,25,8,3,2,2,2,2,0,0,0,11,280,398,485,537,561,565,567,567,567
13,10,1000,1000,991,750,261,83,33,7,3,3,3,3,3,0,0,0,7,301,406,471,520,550,551,551,551,551
13,11,1000,1000,991,718,246,83,26,9,5,2,2,2,2,0,0,0,5,301,424,512,540,557,561,563,566,566
13,12,1000,1000,977,720,251,83,29,9,5,2,2,2,2,0,0,0,17,300,433,524,568,586,597,607,607,607
13,13,1000,1000,988,717,274,91,34,10,1,1,1,1,1,0,0,0,17,253,452,516,566,597,610,612,612,612
13,14,1000,1000,988,747,240,87,28,7,3,3,3,3,3,0,0,0,3,283,398,479,542,551,558,558,558,558
13,15,1000,1000,989,687,264,89,22,10,3,1,1,1,1,0,0,0,13,291,354,450,489,499,510,515,515,515
13,16,1000,1000,986,711,261,94,22,5,1,1,1,1,1,0,0,0,17,294,437,522,574,604,614,614,614,614
13,17,1000,1000,992,715,264,105,37,10,4,2,2,2,2,0,0,0,12,287,428,511,574,598,609,609,609,609
13,18,1000,1000,989,712,252,93,24,4,2,1,1,1,1,0,0,0,14,299,421,512,547,559,561,560,560,560
13,19,1000,1000,989,741,252,75,30,8,3,2,2,2,2,0,0,0,9,280,454,528,552,571,576,578,578,578
13,20,1000,1000,981,716,249,78,29,13,4,3,3,3,3,0,0,0,13,281,435,501,538,566,570,572,572,572
13,21,1000,1000,987,732,268,89,26,8,1,1,1,1,1,0,0,0,18,257,433,536,575,592,606,606,606,606
13,22,1000,1000,991,731,253,88,31,8,3,1,1,1,1,0,0,0,10,335,437,494,550,577,585,586,586,586
13,23,1000,1000,986,728,267,79,21,5,3,1,1,1,1,0,0,0,15,293,439,522,555,578,589,588,588,588
13,24,1000,1000,987,693,250,83,27,9,2,1,1,1,1,0,0,0,16,335,459,533,573,601,606,611,613,613
13,25,1000,1000,992,769,273,77,21,6,2,2,2,2,2,0,0,0,4,294,459,548,583,598,602,603,603,603
13,26,1000,1000,992,693,239,70,23,10,4,2,2,2,2,0,0,0,13,339,453,545,577,601,604,604,604,604
13,27,1000,1000,988,744,270,91,28,10,4,4,4,4,4,0,0,0,8,274,430,502,566,592,593,593,593,593
13,28,1000,1000,992,690,244,80,24,6,2,1,1,1,1,0,0,0,8,286,434,518,565,579,581,581,581,581
13,29,1000,1000,985,727,244,80,27,10,5,3,3,3,3,0,0,0,7,273,418,489,516,539,549,550,550,550
14,0,1000,1000,988,743,271,91,32,10,1,1,1,1,1,0,0,0,11,283,324,418,459,485,495,495,495,495
14,1,1000,1000,991,685,264,87,31,8,2,1,1,1,1,0,0,0,18,275,375,464,507,533,540,540,540,540
14,2,1000,1000,990,727,247,86,28,8,1,1,1,1,1,0,0,0,12,261,358,420,464,478,489,492,492,492
14,3,1000,1000,991,741,276,99,36,10,5,4,4,4,4,0,0,0,7,246,317,382,427,450,455,454,454,454
14,4,1000,999,993,751,279,86,28,9,3,3,2,2,2,0,0,0,12,234,377,445,500,525,531,534,533,533
14,5,1000,1000,984,738,280,85,23,5,3,2,2,2,2,0,0,0,6,227,381,465,517,527,540,540,541,541
14,6,1000,1000,995,740,269,93,24,9,5,1,1,1,1,0,0,0,12,221,354,411,449,472,478,480,480,480
14,7,1000,1000,991,740,241,75,23,10,2,1,1,1,1,0,0,0,9,280,370,410,452,467,475,479,479,479
14,8,1000,1000,985,713,270,77,29,7,2,2,2,2,2,0,0,0,9,247,370,433,478,499,503,504,504,504
14,9,1000,1000,989,733,258,81,25,8,3,2,2,2,2,0,0,0,11,256,353,423,480,498,501,504,504,504
14,10,1000,1000,991,750,259,82,33,7,3,3,3,3,3,0,0,0,7,280,340,378,425,455,457,457,457,457
14,11,1000,1000,991,718,246,80,24,8,4,1,1,1,1,0,0,0,5,266,373,447,474,485,490,493,497,497
14,12,1000,1000,977,720,251,82,29,9,5,2,2,2,2,0,0,0,17,280,371,453,491,504,515,525,525,525
14,13,1000,1000,988,717,273,91,34,10,1,1,1,1,1,0,0,0,17,236,371,421,463,489,502,504,504,504
14,14,1000,1000,988,747,239,85,28,7,3,3,3,3,3,0,0,0,3,254,355,427,488,498,505,505,505,505
14,15,1000,1000,989,687,263,89,22,10,3,1,1,1,1,0,0,0,13,271,311,406,439,453,463,468,468,468
14,16,1000,1000,986,711,260,94,22,5,1,1,1,1,1,0,0,0,17,274,364,437,479,505,516,516,516,516
14,17,1000,1000,992,715,264,103,37,10,4,2,2,2,2,0,0,0,12,270,367,426,486,509,519,519,519,519
14,18,1000,1000,989,712,252,93,24,4,2,1,1,1,1,0,0,0,14,279,352,423,452,460,464,463,463,463
14,19,1000,1000,989,741,251,75,30,8,3,2,2,2,2,0,0,0,9,252,388,453,475,495,501,503,503,503
14,20,1000,1000,981,716,249,77,28,11,2,1,1,1,1,0,0,0,13,267,350,411,433,460,464,466,466,466
14,21,1000,1000,987,732,267,88,26,8,1,1,1,1,1,0,0,0,18,241,389,481,511,528,539,539,539,539
14,22,1000,1000,991,731,253,88,31,8,3,1,1,1,1,0,0,0,10,308,371,426,476,503,510,512,512,512
14,23,1000,1000,986,728,267,79,21,5,3,1,1,1,1,0,0,0,15,270,366,430,461,486,497,496,496,496
14,24,1000,1000,987,693,250,82,27,9,2,1,1,1,1,0,0,0,16,317,403,471,513,539,545,550,552,552
14,25,1000,1000,992,769,273,77,21,6,2,2,2,2,2,0,0,0,4,280,402,453,480,495,500,501,501,501
14,26,1000,1000,992,693,239,70,23,10,3,2,2,2,2,0,0,0,13,308,369,443,469,494,495,495,495,495
14,27,1000,1000,988,744,270,91,28,10,4,4,4,4,4,0,0,0,8,260,383,443,498,528,529,529,529,529
14,28,1000,1000,992,690,244,79,24,6,2,1,1,1,1,0,0,0,8,262,347,424,469,484,485,485,485,485
14,29,1000,1000,985,727,244,80,26,8,3,2,2,2,2,0,0,0,7,238,344,397,418,442,453,454,454,454
15,0,1000,1000,988,743,271,90,32,10,1,1,1,1,1,0,0,0,11,254,287,357,390,413,424,423,423,423
15,1,1000,1000,991,685,260,86,30,7,2,1,1,1,1,0,0,0,18,254,316,386,421,449,456,457,457,457
15,2,1000,1000,990,727,247,85,27,7,1,1,1,1,1,0,0,0,12,245,308,352,388,397,409,412,412,412
15,3,1000,1000,991,741,276,98,36,10,5,4,4,4,4,0,0,0,7,237,277,334,370,395,400,398,398,398
15,4,1000,999,993,751,278,85,26,9,3,3,2,2,2,0,0,0,12,221,313,372,421,446,450,453,452,452
15,5,1000,1000,984,738,280,84,23,5,3,2,2,2,2,0,0,0,6,215,320,396,446,457,471,471,472,472
15,6,1000,1000,995,740,268,93,24,8,3,1,1,1,1,0,0,0,12,208,292,334,368,387,393,396,396,396
15,7,1000,1000,991,740,241,75,23,10,2,1,1,1,1,0,0,0,9,261,309,337,375,393,402,408,408,408
15,8,1000,1000,985,713,269,77,29,7,2,2,2,2,2,0,0,0,9,230,306,363,405,419,423,423,423,423
15,9,1000,1000,989,733,257,81,25,8,3,2,2,2,2,0,0,0,11,241,304,365,424,437,441,442,442,442
15,10,1000,1000,991,750,259,81,33,7,2,2,2,2,2,0,0,0,7,260,281,313,356,384,385,385,385,385
15,11,1000,1000,991,718,246,80,23,8,4,1,1,1,1,0,0,0,5,248,318,370,396,404,409,413,417,417
15,12,1000,1000,977,720,251,80,28,8,4,1,1,1,1,0,0,0,17,261,303,375,413,422,430,441,441,441
15,13,1000,1000,988,717,273,91,34,9,1,1,1,1,1,0,0,0,17,222,315,352,395,419,432,433,433,433
15,14,1000,1000,988,747,238,84,27,5,1,1,1,1,1,0,0,0,3,238,306,359,418,426,432,432,432,432
15,15,1000,1000,989,687,263,89,22,10,2,1,1,1,1,0,0,0,13,255,260,335,356,370,380,383,383,383
15,16,1000,1000,986,711,260,94,21,5,1,1,1,1,1,0,0,0,17,254,306,349,393,414,423,423,423,423
15,17,1000,1000,992,715,264,102,34,9,3,1,1,1,1,0,0,0,12,254,312,356,408,432,441,442,442,442
15,18,1000,1000,989,712,251,92,24,4,2,1,1,1,1,0,0,0,14,257,286,340,358,366,371,370,370,370
15,19,1000,1000,989,741,251,75,30,8,3,2,2,2,2,0,0,0,9,237,334,386,399,419,425,427,427,427
15,20,1000,1000,981,716,248,76,28,11,2,1,1,1,1,0,0,0,13,244,296,341,360,385,391,393,393,393
15,21,1000,1000,987,732,266,88,26,8,1,1,1,1,1,0,0,0,18,232,322,388,411,427,441,441,441,441
15,22,1000,1000,991,731,253,88,31,8,2,1,1,1,1,0,0,0,10,293,313,366,419,446,456,458,458,458
15,23,1000,1000,986,728,267,79,21,5,3,1,1,1,1,0,0,0,15,237,292,350,371,394,404,402,402,402
15,24,1000,1000,987,693,250,82,27,9,2,1,1,1,1,0,0,0,16,298,331,383,419,443,448,453,455,455
15,25,1000,1000,992,769,273,77,21,6,1,1,1,1,1,0,0,0,4,251,332,376,397,412,414,415,415,415
15,26,1000,1000,992,693,239,70,23,10,3,2,2,2,2,0,0,0,13,283,309,370,393,417,420,420,420,420
15,27,1000,1000,988,744,270,91,28,10,4,4,4,4,4,0,0,0,8,251,327,365,419,448,450,450,450,450
15,28,1000,1000,992,690,244,79,24,6,2,1,1,1,1,0,0,0,8,243,298,367,408,425,425,425,425,425
15,29,1000,1000,985,727,244,78,26,8,3,2,2,2,2,0,0,0,7,234,294,339,358,388,397,398,398,398
